Id,Score
40226,3.6134960651397705
40227,2.201056957244873
40228,4.0093607902526855
40229,4.439150333404541
40230,3.6113274097442627
40231,8.865381240844727
40232,3.0819222927093506
40233,4.781586170196533
40234,4.291337966918945
40235,4.389368534088135
40236,2.496483087539673
40237,4.538379192352295
40238,5.258828639984131
40239,4.026875019073486
40240,3.9094133377075195
40241,3.565673351287842
40242,4.023319244384766
40243,2.4286317825317383
40244,3.503262519836426
40245,6.145730018615723
40246,3.2910478115081787
40247,2.8570668697357178
40248,4.173541069030762
40249,4.225888729095459
40250,3.8812594413757324
40251,3.1479175090789795
40252,2.30706524848938
40253,3.781667947769165
40254,2.112042188644409
40255,3.224174976348877
40256,5.281421661376953
40257,4.3495306968688965
40258,3.5417587757110596
40259,3.050649642944336
40260,3.6507673263549805
40261,2.6406431198120117
40262,5.9563188552856445
40263,4.013838768005371
40264,3.5403239727020264
40265,4.779367446899414
40266,4.683769226074219
40267,4.436278820037842
40268,4.192569732666016
40269,4.2379631996154785
40270,3.9624404907226562
40271,4.866513252258301
40272,3.500926971435547
40273,3.8127329349517822
40274,2.1607086658477783
40275,4.075232028961182
40276,4.669500350952148
40277,5.03900671005249
40278,3.6233272552490234
40279,3.001411199569702
40280,2.885003089904785
40281,5.217334270477295
40282,4.663758277893066
40283,5.170175552368164
40284,4.757490158081055
40285,4.44257116317749
40286,4.3248291015625
40287,4.017507553100586
40288,2.7970879077911377
40289,5.026988983154297
40290,4.836373805999756
40291,2.8696484565734863
40292,3.9843475818634033
40293,3.945498466491699
40294,3.6802818775177
40295,2.4153788089752197
40296,4.420542240142822
40297,4.94376802444458
40298,3.898709297180176
40299,3.26106333732605
40300,2.664510488510132
40301,2.800612449645996
40302,3.3690195083618164
40303,3.4295973777770996
40304,2.5250022411346436
40305,4.25900411605835
40306,5.019040584564209
40307,3.7592902183532715
40308,3.166633129119873
40309,4.173822402954102
40310,5.669946193695068
40311,2.549833297729492
40312,5.9817118644714355
40313,3.4749205112457275
40314,7.111377239227295
40315,5.998431205749512
40316,4.041568756103516
40317,5.158818244934082
40318,3.45780086517334
40319,4.219926357269287
40320,3.262676954269409
40321,1.9927371740341187
40322,4.976524829864502
40323,5.984508991241455
40324,4.630484104156494
40325,4.503310203552246
40326,4.210865020751953
40327,6.139319896697998
40328,3.7064430713653564
40329,3.9013686180114746
40330,3.5595507621765137
40331,3.748645067214966
40332,5.215968608856201
40333,4.341810703277588
40334,3.1200015544891357
40335,3.5807559490203857
40336,2.996143341064453
40337,3.0239455699920654
40338,4.394619941711426
40339,4.958468437194824
40340,5.4635090827941895
40341,5.736451148986816
40342,3.601856231689453
40343,3.3731849193573
40344,2.5401320457458496
40345,5.053351402282715
40346,5.31712532043457
40347,2.8444643020629883
40348,2.9924724102020264
40349,4.38906717300415
40350,3.4852168560028076
40351,5.478384017944336
40352,4.431375980377197
40353,2.5265674591064453
40354,4.787102699279785
40355,3.5250437259674072
40356,2.0385890007019043
40357,2.516007900238037
40358,2.9492008686065674
40359,3.3359124660491943
40360,3.614096164703369
40361,2.9950199127197266
40362,2.422377109527588
40363,4.435708045959473
40364,3.9612929821014404
40365,4.424283027648926
40366,3.6115951538085938
40367,5.793688774108887
40368,3.760305881500244
40369,3.0988636016845703
40370,2.8830859661102295
40371,3.5207345485687256
40372,3.10383677482605
40373,2.7851052284240723
40374,4.910470008850098
40375,3.197563648223877
40376,3.025224208831787
40377,3.5605032444000244
40378,3.4118897914886475
40379,2.4787697792053223
40380,3.6078689098358154
40381,3.7532525062561035
40382,3.0385334491729736
40383,3.5314383506774902
40384,3.6014864444732666
40385,4.628411293029785
40386,3.826474905014038
40387,2.52215313911438
40388,5.992548942565918
40389,6.769903182983398
40390,3.534334659576416
40391,5.813450336456299
40392,6.1969194412231445
40393,4.203414440155029
40394,3.615806818008423
40395,3.7189273834228516
40396,4.891598701477051
40397,5.619664192199707
40398,5.433002948760986
40399,5.012452602386475
40400,3.2715957164764404
40401,4.856490612030029
40402,5.730694770812988
40403,5.2882256507873535
40404,3.5970139503479004
40405,5.117480754852295
40406,4.356024265289307
40407,3.3214480876922607
40408,6.715798854827881
40409,3.8114588260650635
40410,3.6174490451812744
40411,3.0026068687438965
40412,5.902978897094727
40413,3.9762394428253174
40414,4.0147480964660645
40415,3.7197282314300537
40416,5.314208984375
40417,3.3478691577911377
40418,5.2299604415893555
40419,6.97371244430542
40420,4.839287281036377
40421,2.518498420715332
40422,5.487499713897705
40423,4.342735290527344
40424,2.509850263595581
40425,2.6767804622650146
40426,2.6965019702911377
40427,4.739322185516357
40428,3.3343520164489746
40429,4.765738010406494
40430,3.359865427017212
40431,4.239490985870361
40432,6.957610130310059
40433,2.740349292755127
40434,2.6698029041290283
40435,3.190695285797119
40436,3.2319111824035645
40437,4.639241695404053
40438,3.504242181777954
40439,2.3849191665649414
40440,3.2187607288360596
40441,2.0585381984710693
40442,2.7693238258361816
40443,4.32607889175415
40444,3.409072160720825
40445,4.221420764923096
40446,3.0639443397521973
40447,2.960566282272339
40448,3.412353754043579
40449,5.297629356384277
40450,6.3490166664123535
40451,3.6213927268981934
40452,5.554946422576904
40453,4.224064350128174
40454,3.6165781021118164
40455,7.249577522277832
40456,3.3936831951141357
40457,2.200779914855957
40458,3.438037872314453
40459,3.257539749145508
40460,4.820444583892822
40461,5.828845977783203
40462,5.363419055938721
40463,6.046401500701904
40464,4.928920269012451
40465,3.8562252521514893
40466,1.9078807830810547
40467,3.344604253768921
40468,2.702930212020874
40469,4.006121635437012
40470,3.1785454750061035
40471,3.435227155685425
40472,3.1749584674835205
40473,4.318061828613281
40474,3.859750747680664
40475,3.5825319290161133
40476,3.0913949012756348
40477,5.94971227645874
40478,7.580623149871826
40479,3.446702003479004
40480,4.667654991149902
40481,4.721683979034424
40482,5.093015670776367
40483,4.2419023513793945
40484,4.241091251373291
40485,3.705261707305908
40486,2.839202880859375
40487,3.9128832817077637
40488,4.494243621826172
40489,3.7748541831970215
40490,3.4273834228515625
40491,4.347795009613037
40492,2.685729742050171
40493,5.1507792472839355
40494,7.953523635864258
40495,3.6610496044158936
40496,3.3539533615112305
40497,4.080410480499268
40498,5.137336254119873
40499,4.387567520141602
40500,3.425079345703125
40501,2.832777261734009
40502,3.9626882076263428
40503,4.381481647491455
40504,3.6443064212799072
40505,3.882246971130371
40506,4.370452880859375
40507,3.750453472137451
40508,3.1200549602508545
40509,2.4385383129119873
40510,2.6622278690338135
40511,4.199164390563965
40512,4.270119667053223
40513,4.264479160308838
40514,5.021890640258789
40515,3.4246530532836914
40516,2.1772358417510986
40517,3.2529358863830566
40518,2.023942708969116
40519,5.693883419036865
40520,4.268078804016113
40521,2.65565824508667
40522,2.85186505317688
40523,4.56252908706665
40524,2.2864363193511963
40525,2.9272310733795166
40526,3.95076584815979
40527,4.331842422485352
40528,2.8501365184783936
40529,1.9333300590515137
40530,4.543818473815918
40531,3.0114946365356445
40532,5.075955867767334
40533,3.0465309619903564
40534,4.673638343811035
40535,3.866852283477783
40536,2.6007893085479736
40537,4.062066078186035
40538,4.0230889320373535
40539,4.2000041007995605
40540,3.2245750427246094
40541,3.5611696243286133
40542,2.115461826324463
40543,4.217797756195068
40544,4.414048194885254
40545,8.892193794250488
40546,3.2216525077819824
40547,6.382477760314941
40548,3.441810131072998
40549,3.3594722747802734
40550,4.141383171081543
40551,3.4456071853637695
40552,5.36954402923584
40553,3.32423734664917
40554,4.4312567710876465
40555,6.475956916809082
40556,4.077023506164551
40557,3.34714937210083
40558,3.914369583129883
40559,3.554053544998169
40560,8.109667778015137
40561,3.065072774887085
40562,3.1134092807769775
40563,2.352538824081421
40564,3.866394281387329
40565,3.720600128173828
40566,3.2297446727752686
40567,4.528591632843018
40568,2.9251646995544434
40569,2.823986768722534
40570,4.382370948791504
40571,2.660365581512451
40572,5.476316928863525
40573,3.037494659423828
40574,3.605741500854492
40575,3.4681975841522217
40576,2.866593599319458
40577,4.00929594039917
40578,2.7943074703216553
40579,3.402803659439087
40580,4.578703880310059
40581,4.786569595336914
40582,4.109292507171631
40583,3.9656965732574463
40584,3.37090802192688
40585,4.394628047943115
40586,3.7419800758361816
40587,4.159690856933594
40588,3.3542792797088623
40589,2.246976375579834
40590,2.7090327739715576
40591,3.4510695934295654
40592,4.672536373138428
40593,3.9314208030700684
40594,4.456933975219727
40595,3.6413989067077637
40596,4.848431587219238
40597,3.0212321281433105
40598,3.692943811416626
40599,3.6594138145446777
40600,2.476100444793701
40601,4.046561241149902
40602,4.361227512359619
40603,2.7243075370788574
40604,2.5456559658050537
40605,4.757891654968262
40606,3.068740129470825
40607,3.342409133911133
40608,3.023569345474243
40609,4.655294418334961
40610,2.9006078243255615
40611,4.523111343383789
40612,2.9870643615722656
40613,3.109410524368286
40614,3.4149577617645264
40615,3.286216974258423
40616,6.085543632507324
40617,4.246138095855713
40618,3.0572762489318848
40619,3.8102521896362305
40620,4.374805450439453
40621,4.2885026931762695
40622,5.62306022644043
40623,3.128861665725708
40624,3.212974786758423
40625,2.744961738586426
40626,3.938655138015747
40627,5.553291320800781
40628,3.77487850189209
40629,2.8726160526275635
40630,3.932995080947876
40631,3.0195469856262207
40632,4.3947319984436035
40633,4.549020290374756
40634,4.976840496063232
40635,3.3522837162017822
40636,4.880094528198242
40637,2.438629627227783
40638,3.5242726802825928
40639,3.7937986850738525
40640,3.7368555068969727
40641,4.421502113342285
40642,2.42162823677063
40643,3.552706241607666
40644,2.4292516708374023
40645,3.4880855083465576
40646,3.369410753250122
40647,7.149438858032227
40648,2.1708462238311768
40649,3.624143600463867
40650,4.479924201965332
40651,3.0948140621185303
40652,4.582020282745361
40653,4.683105945587158
40654,5.2916951179504395
40655,4.9869279861450195
40656,4.1677398681640625
40657,3.4296672344207764
40658,4.13554573059082
40659,2.644092559814453
40660,5.136777877807617
40661,3.4231090545654297
40662,8.411706924438477
40663,2.809417724609375
40664,4.219723224639893
40665,3.1180739402770996
40666,2.9693763256073
40667,3.502763509750366
40668,4.780066967010498
40669,3.3696258068084717
40670,4.607224464416504
40671,5.2633957862854
40672,3.380056381225586
40673,2.7278807163238525
40674,2.8068108558654785
40675,4.5943193435668945
40676,3.947523355484009
40677,4.640374183654785
40678,2.911038875579834
40679,3.678710699081421
40680,2.785540819168091
40681,4.036154270172119
40682,3.080807685852051
40683,3.4104604721069336
40684,3.000608205795288
40685,2.6916048526763916
40686,4.962814807891846
40687,9.016518592834473
40688,2.603883743286133
40689,4.118649959564209
40690,5.274831295013428
40691,4.628776550292969
40692,3.7133421897888184
40693,3.5265185832977295
40694,4.415638446807861
40695,3.046499013900757
40696,2.0734472274780273
40697,5.218214988708496
40698,2.7455263137817383
40699,2.3119771480560303
40700,2.7414820194244385
40701,5.751538276672363
40702,4.126674652099609
40703,4.576401233673096
40704,4.558363914489746
40705,3.4238831996917725
40706,3.225554943084717
40707,3.893717050552368
40708,2.133082628250122
40709,3.348496198654175
40710,3.1526923179626465
40711,3.3324930667877197
40712,4.8812103271484375
40713,3.7804958820343018
40714,4.423975944519043
40715,2.7484467029571533
40716,2.6069934368133545
40717,2.78930926322937
40718,2.76779842376709
40719,2.8264119625091553
40720,3.864469051361084
40721,4.408336162567139
40722,3.28275203704834
40723,3.900251626968384
40724,3.993340253829956
40725,4.0172624588012695
40726,3.206570625305176
40727,3.738093137741089
40728,3.246861457824707
40729,4.489751815795898
40730,4.738272666931152
40731,3.975231885910034
40732,4.955329418182373
40733,3.8357396125793457
40734,4.169696807861328
40735,4.411375045776367
40736,3.914064407348633
40737,3.867259979248047
40738,3.614457607269287
40739,3.5901730060577393
40740,4.919123649597168
40741,3.4268360137939453
40742,2.9116969108581543
40743,4.055250644683838
40744,3.4646198749542236
40745,3.848862409591675
40746,4.849589824676514
40747,5.506181240081787
40748,5.045192718505859
40749,4.510369777679443
40750,4.274296760559082
40751,2.891456365585327
40752,4.258632659912109
40753,2.532573938369751
40754,5.4551568031311035
40755,4.24920129776001
40756,5.07920503616333
40757,4.812106132507324
40758,2.8945560455322266
40759,5.383042812347412
40760,3.244520664215088
40761,3.304164409637451
40762,4.401266574859619
40763,3.524632692337036
40764,4.100940227508545
40765,3.304020404815674
40766,4.253261089324951
40767,3.5335705280303955
40768,5.512895107269287
40769,2.873969554901123
40770,4.026767253875732
40771,3.284196376800537
40772,2.1685144901275635
40773,4.439759254455566
40774,2.163548231124878
40775,3.334235906600952
40776,4.244132995605469
40777,3.7060163021087646
40778,3.248004674911499
40779,3.131605386734009
40780,3.196876049041748
40781,5.611816883087158
40782,3.4061214923858643
40783,2.2310402393341064
40784,4.361903190612793
40785,3.5513076782226562
40786,3.7820825576782227
40787,4.183460235595703
40788,2.4438023567199707
40789,3.519606113433838
40790,3.042978525161743
40791,1.9381076097488403
40792,2.924527645111084
40793,3.0283987522125244
40794,1.991499662399292
40795,4.096683502197266
40796,3.3218891620635986
40797,3.8109326362609863
40798,3.581169605255127
40799,4.708057403564453
40800,3.3051364421844482
40801,2.0689573287963867
40802,3.3408751487731934
40803,2.6301519870758057
40804,7.496353626251221
40805,3.402439594268799
40806,4.359035015106201
40807,3.1219446659088135
40808,5.924795627593994
40809,3.055065870285034
40810,3.211153984069824
40811,5.573230743408203
40812,2.1917598247528076
40813,5.734603404998779
40814,3.1297872066497803
40815,3.7423136234283447
40816,4.196650981903076
40817,2.047377347946167
40818,2.083688497543335
40819,2.8581974506378174
40820,3.2169675827026367
40821,5.652678966522217
40822,4.1302385330200195
40823,3.712151527404785
40824,2.4304420948028564
40825,3.7072551250457764
40826,4.168938159942627
40827,4.749753952026367
40828,4.9482550621032715
40829,4.922280311584473
40830,4.077868938446045
40831,5.3983988761901855
40832,2.1315603256225586
40833,2.817411184310913
40834,5.754141807556152
40835,3.191460371017456
40836,4.362509727478027
40837,2.7027316093444824
40838,3.1894779205322266
40839,4.161434650421143
40840,6.659659385681152
40841,2.9996120929718018
40842,3.491447925567627
40843,3.4118385314941406
40844,9.161423683166504
40845,2.6638283729553223
40846,4.139827251434326
40847,3.813598394393921
40848,3.7523980140686035
40849,3.624098300933838
40850,4.273142337799072
40851,3.256927728652954
40852,3.276155948638916
40853,10.528234481811523
40854,2.825955390930176
40855,2.6039466857910156
40856,3.518890380859375
40857,4.474617004394531
40858,2.966547966003418
40859,4.16607666015625
40860,4.990993499755859
40861,5.126484394073486
40862,3.8055856227874756
40863,3.1638903617858887
40864,2.7761309146881104
40865,3.215069055557251
40866,3.825347423553467
40867,5.701547622680664
40868,4.93334436416626
40869,4.1851043701171875
40870,4.488940715789795
40871,3.4199254512786865
40872,4.2738776206970215
40873,6.025317668914795
40874,2.3162875175476074
40875,3.7796127796173096
40876,4.049455642700195
40877,4.202823162078857
40878,4.489678859710693
40879,3.7388648986816406
40880,4.6931891441345215
40881,3.0293643474578857
40882,3.42364764213562
40883,3.2706854343414307
40884,4.136505126953125
40885,3.180384874343872
40886,2.86354398727417
40887,4.287387371063232
40888,4.470291614532471
40889,1.850980281829834
40890,6.5635504722595215
40891,5.127377033233643
40892,3.511493444442749
40893,4.72154426574707
40894,2.5742783546447754
40895,9.205142974853516
40896,2.4924137592315674
40897,2.280961513519287
40898,6.00273323059082
40899,4.432491779327393
40900,3.2877871990203857
40901,2.7830922603607178
40902,3.222055435180664
40903,3.0580413341522217
40904,5.441368103027344
40905,3.305642604827881
40906,4.312799453735352
40907,1.9468356370925903
40908,3.3083348274230957
40909,4.7527546882629395
40910,3.3414554595947266
40911,2.6877312660217285
40912,3.358600378036499
40913,4.34454345703125
40914,3.3303632736206055
40915,3.6117517948150635
40916,2.81758713722229
40917,3.770245313644409
40918,6.383605480194092
40919,3.0367836952209473
40920,3.0800347328186035
40921,3.1762709617614746
40922,5.235682010650635
40923,2.3957717418670654
40924,5.450138568878174
40925,3.425546407699585
40926,3.204064130783081
40927,7.068536281585693
40928,5.401713848114014
40929,6.73911714553833
40930,3.3274195194244385
40931,3.6228396892547607
40932,3.261469602584839
40933,4.577090740203857
40934,3.7131271362304688
40935,3.3162646293640137
40936,4.779101848602295
40937,4.6980366706848145
40938,3.8856184482574463
40939,2.4843661785125732
40940,4.201500415802002
40941,3.7795019149780273
40942,3.55212140083313
40943,3.7274410724639893
40944,3.391608953475952
40945,2.851773500442505
40946,4.110646724700928
40947,4.613523960113525
40948,4.550235271453857
40949,3.566370964050293
40950,3.3186659812927246
40951,2.178041934967041
40952,4.450610637664795
40953,4.550227642059326
40954,4.449245929718018
40955,4.6959638595581055
40956,4.9405646324157715
40957,3.552133560180664
40958,3.4609222412109375
40959,3.2633297443389893
40960,3.7902393341064453
40961,3.153351068496704
40962,2.2224202156066895
40963,4.684293746948242
40964,3.2491207122802734
40965,6.662327289581299
40966,6.131155967712402
40967,4.14430570602417
40968,4.154489517211914
40969,5.04768705368042
40970,4.576200485229492
40971,3.4390060901641846
40972,3.5010781288146973
40973,2.9498448371887207
40974,2.3745477199554443
40975,4.919931411743164
40976,2.843547821044922
40977,5.209394454956055
40978,3.843172550201416
40979,2.231379508972168
40980,3.7482142448425293
40981,3.101104497909546
40982,3.3472518920898438
40983,3.8428537845611572
40984,2.9237279891967773
40985,4.289027214050293
40986,3.2389233112335205
40987,3.9186575412750244
40988,3.510406494140625
40989,3.1872169971466064
40990,4.021853923797607
40991,4.121929168701172
40992,3.861649751663208
40993,4.392971992492676
40994,3.5778493881225586
40995,3.2547647953033447
40996,4.686001777648926
40997,2.968282461166382
40998,3.0950136184692383
40999,4.57853364944458
41000,3.3101296424865723
41001,3.698591947555542
41002,3.6297199726104736
41003,5.600856304168701
41004,4.284049034118652
41005,4.8810133934021
41006,5.154808521270752
41007,3.413133382797241
41008,3.2546420097351074
41009,3.7531235218048096
41010,6.882726669311523
41011,5.433514595031738
41012,4.339773178100586
41013,3.4259402751922607
41014,3.6019651889801025
41015,4.175044536590576
41016,2.551461935043335
41017,2.4374423027038574
41018,3.0802810192108154
41019,5.132696151733398
41020,4.437626838684082
41021,3.6875991821289062
41022,4.37220573425293
41023,4.550436019897461
41024,4.105703353881836
41025,4.966861724853516
41026,6.058986186981201
41027,6.808571815490723
41028,3.3045918941497803
41029,3.3175079822540283
41030,4.600107192993164
41031,4.673814296722412
41032,3.714495897293091
41033,5.539848804473877
41034,4.9753336906433105
41035,3.2219018936157227
41036,4.1775736808776855
41037,5.006114482879639
41038,7.81834602355957
41039,3.721651315689087
41040,2.8469784259796143
41041,4.918263912200928
41042,2.698484420776367
41043,3.609565258026123
41044,2.3529226779937744
41045,4.740005970001221
41046,5.977597236633301
41047,3.2536990642547607
41048,3.8324296474456787
41049,3.669325828552246
41050,3.2843148708343506
41051,5.192225456237793
41052,3.497328758239746
41053,2.713531970977783
41054,2.979154348373413
41055,3.9481265544891357
41056,3.2990612983703613
41057,3.619196891784668
41058,5.238234996795654
41059,7.433990001678467
41060,4.126412868499756
41061,3.922698497772217
41062,2.954310894012451
41063,3.7320847511291504
41064,3.109701156616211
41065,3.67875337600708
41066,5.326094150543213
41067,2.4438376426696777
41068,2.7801156044006348
41069,3.8711564540863037
41070,3.1448771953582764
41071,4.70584774017334
41072,8.323399543762207
41073,3.6043169498443604
41074,6.582388877868652
41075,2.9958930015563965
41076,4.076485633850098
41077,4.314420223236084
41078,5.934029579162598
41079,5.52628755569458
41080,2.3069987297058105
41081,3.446143627166748
41082,3.7341034412384033
41083,4.189905643463135
41084,5.849903106689453
41085,4.5567307472229
41086,2.6034438610076904
41087,3.694399118423462
41088,4.97445011138916
41089,5.5038371086120605
41090,4.644952297210693
41091,4.631535530090332
41092,3.948040008544922
41093,2.948953151702881
41094,2.625396966934204
41095,4.037944316864014
41096,3.640571355819702
41097,3.2241721153259277
41098,2.8923499584198
41099,3.480584144592285
41100,7.111838340759277
41101,3.5661003589630127
41102,2.513038396835327
41103,4.08734655380249
41104,4.5251054763793945
41105,3.98872447013855
41106,2.826993942260742
41107,4.969690322875977
41108,3.5606441497802734
41109,2.8620693683624268
41110,2.817142963409424
41111,3.6623494625091553
41112,2.8587348461151123
41113,5.890734672546387
41114,3.9043452739715576
41115,3.7148828506469727
41116,3.2225186824798584
41117,4.190136432647705
41118,2.3454182147979736
41119,3.0123977661132812
41120,3.068399429321289
41121,5.367090225219727
41122,7.46683406829834
41123,2.3999428749084473
41124,3.756520986557007
41125,3.501938819885254
41126,2.525696277618408
41127,4.421603679656982
41128,2.635345697402954
41129,3.4736146926879883
41130,4.2767653465271
41131,4.4495930671691895
41132,3.6679179668426514
41133,7.841896057128906
41134,3.290376901626587
41135,1.9178683757781982
41136,6.173870086669922
41137,5.2173171043396
41138,3.4296987056732178
41139,6.487115383148193
41140,2.8045973777770996
41141,3.8372066020965576
41142,9.47812271118164
41143,4.512017250061035
41144,2.4961836338043213
41145,3.8041622638702393
41146,3.719024181365967
41147,6.432766437530518
41148,3.4031198024749756
41149,2.9242937564849854
41150,2.2961585521698
41151,4.772679805755615
41152,3.951137065887451
41153,3.3371551036834717
41154,3.4140522480010986
41155,2.4090118408203125
41156,5.338737487792969
41157,3.552945852279663
41158,4.353266716003418
41159,3.8492467403411865
41160,2.5778181552886963
41161,3.6082475185394287
41162,3.518991470336914
41163,3.7547335624694824
41164,4.562595367431641
41165,5.011336803436279
41166,3.975025177001953
41167,3.3251078128814697
41168,3.268049716949463
41169,6.013657093048096
41170,2.7974324226379395
41171,3.217618703842163
41172,3.109731435775757
41173,3.8868582248687744
41174,5.009647369384766
41175,3.2088680267333984
41176,4.113165378570557
41177,4.617730617523193
41178,4.777913570404053
41179,3.2054336071014404
41180,4.158862113952637
41181,4.898085117340088
41182,5.052923679351807
41183,4.367433071136475
41184,1.9869781732559204
41185,2.6449129581451416
41186,4.469430923461914
41187,2.955225944519043
41188,2.96772837638855
41189,4.967811584472656
41190,3.6155474185943604
41191,3.1710264682769775
41192,5.526534080505371
41193,6.6494622230529785
41194,3.5944130420684814
41195,5.068904876708984
41196,3.9762234687805176
41197,5.576016426086426
41198,3.003983736038208
41199,4.157388687133789
41200,3.3189399242401123
41201,3.012225389480591
41202,4.652397155761719
41203,2.129887104034424
41204,2.9426331520080566
41205,4.415955543518066
41206,7.3250579833984375
41207,3.4004979133605957
41208,3.703585386276245
41209,3.8088934421539307
41210,2.942152976989746
41211,3.588001251220703
41212,2.7133374214172363
41213,3.353485584259033
41214,3.659266233444214
41215,2.6259427070617676
41216,4.192453861236572
41217,3.8449020385742188
41218,3.8771278858184814
41219,4.011213779449463
41220,4.060985088348389
41221,3.2494959831237793
41222,3.517758846282959
41223,3.70566725730896
41224,1.9310251474380493
41225,4.244639873504639
41226,2.808213233947754
41227,3.6597583293914795
41228,3.4393978118896484
41229,4.633081436157227
41230,3.07443904876709
41231,4.580855846405029
